"","node_id","module","layer_id","flow","type","species"
"417",242,9,5,0.00114948,"pollinator","Sciaridae_sp."
"418",242,6,7,6.50738e-05,"pollinator","Sciaridae_sp."
"419",243,15,4,0.000483591,"pollinator","Sciaridae_sp._1"
"420",243,15,6,0.000344575,"pollinator","Sciaridae_sp._1"
"421",243,20,7,0.000393531,"pollinator","Sciaridae_sp._1"
"422",244,4,1,0.00297811,"pollinator","Sciaridae_sp._4"
"423",245,1,6,5.98273e-05,"pollinator","Scymnus_canariensis"
"424",246,2,3,6.8517e-05,"pollinator","Sepsis_sp."
"425",247,2,4,6.99573e-05,"pollinator","Sibinia_sericea"
"426",248,10,7,0.000569696,"pollinator","Spathulina_sicula"
"427",249,26,4,0.00015609,"pollinator","Sphaeniscus_filiolus"
"428",250,3,1,0.000385043,"pollinator","Sphecidae_sp."
"429",251,2,3,3.01597e-05,"pollinator","Stenoselma_sp."
"430",252,26,4,0.00015609,"pollinator","Stomorhina_lunata"
"431",253,6,4,0.00034091,"pollinator","Synthesomyia_nudiseta"
"432",254,12,4,0.000369603,"pollinator","Syritta_pipiens"
"433",254,12,5,0.00143585,"pollinator","Syritta_pipiens"
"434",254,6,7,6.50738e-05,"pollinator","Syritta_pipiens"
"435",255,6,6,0.00151253,"pollinator","Tachina_canariensis"
"436",255,6,7,0.000391323,"pollinator","Tachina_canariensis"
"437",256,9,1,6.45245e-05,"pollinator","Tachinidae_sp._1"
"438",257,2,2,3.77413e-05,"pollinator","Tachyagetes_aemulans"
"439",258,4,1,0.00536987,"pollinator","Tapinoma_nigerrimum"
"440",259,3,1,0.000770086,"pollinator","Tephritidae_sp._1"
"441",260,1,5,4.49733e-05,"pollinator","Tethina_marmorata"
"442",261,25,1,0.000974622,"pollinator","Tethinidae_sp._1"
"443",262,25,1,0.0012524,"pollinator","Tethinidae_sp._2"
"444",263,2,2,3.77413e-05,"pollinator","Tethinidae_sp._3"
"445",264,24,2,0.000260595,"pollinator","Tetramesa_sp."
"446",265,6,7,0.000303569,"pollinator","Thaumatomyia_notata"
"447",266,21,4,0.00353747,"pollinator","Themnothorax_hesperius"
"448",266,21,5,0.00103324,"pollinator","Themnothorax_hesperius"
"449",267,9,1,0.000258098,"pollinator","Themnothorax_productus"
"450",268,35,3,0.000541048,"pollinator","Themnothorax_risii"
"451",269,7,6,0.000145707,"pollinator","Thomisus_cf._globosum"
"452",270,19,3,6.11597e-05,"pollinator","Thomisus_cf._onustus"
"453",270,41,5,0.000481596,"pollinator","Thomisus_cf._onustus"
"454",270,7,6,7.28534e-05,"pollinator","Thomisus_cf._onustus"
"455",270,41,7,0.000496042,"pollinator","Thomisus_cf._onustus"
"456",271,3,1,0.000620426,"pollinator","Thyreus_sp._aff._ramosus"
"457",272,2,6,0.00226035,"pollinator","Thyridanthrax_indigenus"
"458",273,9,1,0.00238741,"pollinator","Thysanoptera_sp."
"459",274,2,2,0.00762096,"pollinator","Thysanoptera_sp._1"
"460",274,2,3,0.0097614,"pollinator","Thysanoptera_sp._1"
"461",274,2,4,0.00843471,"pollinator","Thysanoptera_sp._1"
"462",274,2,5,0.0101154,"pollinator","Thysanoptera_sp._1"
"463",274,2,6,0.0106001,"pollinator","Thysanoptera_sp._1"
"464",274,2,7,0.00829193,"pollinator","Thysanoptera_sp._1"
"465",275,5,2,0.00431863,"pollinator","Thysanoptera_sp._2"
"466",275,5,3,0.00553994,"pollinator","Thysanoptera_sp._2"
"467",275,5,4,0.0090758,"pollinator","Thysanoptera_sp._2"
"468",275,5,5,0.00502606,"pollinator","Thysanoptera_sp._2"
"469",275,5,6,0.0058981,"pollinator","Thysanoptera_sp._2"
"470",275,20,7,0.00266178,"pollinator","Thysanoptera_sp._2"
"471",276,10,3,0.000117568,"pollinator","Thysanoptera_sp._3"
"472",276,7,4,0.000133768,"pollinator","Thysanoptera_sp._3"
"473",276,42,5,0.000166502,"pollinator","Thysanoptera_sp._3"
"474",277,8,2,0.000159692,"pollinator","Thysanoptera_sp._4"
"475",278,7,5,0.00362727,"pollinator","Thysanoptera_sp._7"
"476",279,3,4,0.000351454,"pollinator","Torymoides_lindbergi"
"477",280,7,4,6.68839e-05,"pollinator","Trixoscelis_sp."
"478",281,16,1,0.000271449,"pollinator","Troglops_sp."
"479",282,3,3,0.000122676,"pollinator","Tropinota_squalida"
"480",283,10,6,7.67127e-05,"pollinator","Trupanea_augur"
"481",284,11,1,0.00330609,"pollinator","Urelliosoma_guimari"
"482",284,11,2,0.00487848,"pollinator","Urelliosoma_guimari"
"483",284,11,3,0.00473877,"pollinator","Urelliosoma_guimari"
"484",284,11,4,0.00513507,"pollinator","Urelliosoma_guimari"
"485",284,11,5,0.00502307,"pollinator","Urelliosoma_guimari"
"486",284,11,6,0.00461267,"pollinator","Urelliosoma_guimari"
"487",285,3,1,0.000385043,"pollinator","Urellliosoma_sp."
"488",286,9,1,6.45245e-05,"pollinator","Vanessa_Cardui"
"489",287,3,1,0.000513391,"pollinator","Vestitohalictus_sp."
"490",288,17,7,0.000114292,"pollinator","Villa_nigriceps"
